地址,高校名称,百度经度,百度纬度
广西壮族自治区柳州市,柳州师范高等专科学校,109.392191,24.476238
广西壮族自治区柳州市,柳州职业技术学院,109.450619,24.305945
广西壮族自治区柳州市,广西生态工程职业技术学院,109.38862,24.472144
广西壮族自治区柳州市,柳州铁道职业技术学院,109.537555,24.402145
广西壮族自治区柳州市,柳州城市职业学院,109.538552,24.397283
广西壮族自治区南宁市,广西大学,108.294992,22.844039
广西壮族自治区南宁市,广西医科大学,108.356867,22.803533
广西壮族自治区南宁市,广西中医药大学,108.324607,22.845213
广西壮族自治区南宁市,广西师范学院,108.32664,22.847478
广西壮族自治区南宁市,广西民族大学,108.24141,22.844262
广西壮族自治区南宁市,广西财经学院,108.305037,22.842099
广西壮族自治区南宁市,南宁学院,108.458333,22.756925
广西壮族自治区南宁市,广西机电职业技术学院,108.243711,22.841874
广西壮族自治区南宁市,广西体育高等专科学校,108.333749,22.835704
广西壮族自治区南宁市,南宁职业技术学院,108.200181,22.837378
广西壮族自治区南宁市,广西水利电力职业技术学院,108.19174,23.21087
广西壮族自治区南宁市,广西职业技术学院,108.240232,22.584756
广西壮族自治区南宁市,广西交通职业技术学院,108.349904,22.830691
广西壮族自治区南宁市,广西工业职业技术学院,108.307526,22.845654
广西壮族自治区南宁市,广西国际商务职业技术学院,108.264205,22.847802
广西壮族自治区南宁市,广西农业职业技术学院,108.248447,22.849651
广西壮族自治区南宁市,广西建设职业技术学院,108.303482,22.844064
广西壮族自治区南宁市,广西警官高等专科学校,108.361181,22.84458
广西壮族自治区南宁市,广西经贸职业技术学院,108.367956,22.80026
广西壮族自治区南宁市,广西工商职业技术学院,108.208472,22.833697
广西壮族自治区南宁市,广西演艺职业学院,108.246474,22.578257
广西壮族自治区南宁市,广西电力职业技术学院,108.276689,22.857552
广西壮族自治区南宁市,广西经济职业学院,108.184993,23.210579
广西壮族自治区南宁市,广西卫生职业技术学院,108.378585,22.865428
广西壮族自治区钦州市,钦州学院,108.598301,21.970005
广西壮族自治区钦州市,广西英华国际职业学院,108.595136,21.970826
广西壮族自治区梧州市,梧州学院,111.323178,23.50345
广西壮族自治区梧州市,梧州职业学院,111.243592,23.474201
广西壮族自治区玉林市,玉林师范学院,110.205311,22.686645
贵州省安顺市,安顺学院,105.90914,26.249273
贵州省安顺市,安顺职业技术学院,105.949384,26.245952
贵州省毕节市,贵州工程应用技术学院（原毕节学院）,105.321245,27.299998
贵州省毕节市,毕节职业技术学院,105.323743,27.303954
贵州省贵阳市,贵州职业技术学院,106.613422,26.611311
贵州省贵阳市,贵州大学,106.679274,26.450557
贵州省贵阳市,贵阳医学院,106.721204,26.604326
贵州省贵阳市,贵阳中医学院,106.729576,26.580015
贵州省贵阳市,贵州师范大学,106.728227,26.594368
贵州省贵阳市,贵州财经大学,106.649609,26.381735
贵州省贵阳市,贵州民族大学,106.676328,26.470165
贵州省贵阳市,贵阳学院,106.781646,26.561977
贵州省贵阳市,贵州师范学院,106.804143,26.648773
贵州省贵阳市,贵州理工学院,106.662582,26.566388
贵州省贵阳市,贵州商业高等专科学校,106.717648,26.605803
贵州省贵阳市,贵州警官职业学院,106.782993,26.559545
贵州省贵阳市,贵州交通职业技术学院,106.656067,26.607483
贵州省贵阳市,贵州工业职业技术学院,106.654569,26.610519
贵州省贵阳市,贵州电力职业技术学院,106.438696,26.552637
贵州省贵阳市,贵州轻工职业技术学院,106.632113,26.390652
贵州省贵阳市,贵阳护理职业学院,106.611851,26.62377
贵州省贵阳市,贵阳职业技术学院,106.611851,26.62377
贵州省贵阳市,贵州工商职业学院,106.460207,26.561629
贵州省贵阳市,贵阳幼儿师范高等专科学校,106.481865,26.587381
贵州省贵阳市,贵州建设职业技术学院,106.668237,26.615187
贵州省六盘水市,六盘水师范学院,104.827081,26.582406
贵州省六盘水市,六盘水职业技术学院,104.800061,26.614137
贵州省黔东南苗族侗族自治州,凯里学院,107.898572,26.532712
贵州省黔东南苗族侗族自治州,贵州电子信息职业技术学院,107.998185,26.588617
贵州省黔东南苗族侗族自治州,黔东南民族职业技术学院,107.905144,26.534991
贵州省黔东南苗族侗族自治州[,黔南民族幼儿师范高等专科学校（原黔南贵定师范学校）,107.244824,26.597162
贵州省黔南布依族苗族自治州,黔南民族师范学院,107.526773,26.299544
贵州省黔南布依族苗族自治州,黔南民族医学高等专科学校,107.532039,26.243189
贵州省黔南布依族苗族自治州,黔南民族职业技术学院,107.462886,26.310702
贵州省黔南布依族苗族自治州,贵州盛华职业学院,106.602342,26.074226
贵州省黔西南布依族苗族自治州,兴义民族师范学院,104.90823,25.09825
贵州省黔西南布依族苗族自治州,黔西南民族职业技术学院,104.953714,25.079033
贵州省铜仁市,铜仁学院,109.206968,27.737374
贵州省铜仁市,铜仁职业技术学院,109.206311,27.741986
贵州省铜仁市,铜仁幼儿师范高等专科学校,109.044332,27.639981
贵州省遵义市,遵义师范学院,106.921917,27.713184
贵州省遵义市,遵义医学院,106.951507,27.714423
贵州省遵义市,贵州航天职业技术学院,106.945206,27.702366
贵州省遵义市,遵义职业技术学院,107.05182,27.71643
贵州省遵义市,遵义医药高等专科学校,106.920315,27.707675
海南省海口市,海南大学,110.335232,20.06231
海南省海口市,海南师范大学,110.351244,20.002233
海南省海口市,海南医学院,110.340145,19.987626
海南省海口市,海口经济学院,110.491967,19.973162
海南省海口市,海南职业技术学院,110.317237,20.002683
海南省海口市,海南政法职业学院,110.384981,19.988704
海南省海口市,琼台师范高等专科学校,110.36416,20.004534
海南省海口市,海南经贸职业技术学院,110.525748,19.987897
海南省海口市,海南工商职业学院,110.37642,20.016592
海南省海口市,海南科技职业学院,110.414978,20.049118
海南省海南省直辖县级行政单位,琼州学院,109.526589,18.79044
海南省海南省直辖县级行政单位,海南软件职业技术学院,110.480711,19.257461
海南省海南省直辖县级行政单位,海南外国语职业学院,110.771429,19.609479
海南省三亚市,三亚学院,109.567235,18.334562
海南省三亚市,三亚城市职业学院,109.52265,18.323957
海南省三亚市,三亚航空旅游职业学院,109.498359,18.296293
海南省三亚市,三亚理工职业学院,109.563707,18.344282
河北省保定市,河北科技学院,115.498772,38.820559
河北省保定市,河北工艺美术职业学院,115.496434,38.888808
河北省保定市,河北大学,115.524127,38.879118
河北省保定市,河北农业大学,115.489997,38.856349
河北省保定市,保定学院,115.584311,38.88668
河北省保定市,河北金融学院,115.505263,38.925539
河北省保定市,中央司法警官学院,115.520976,38.887137
河北省保定市,河北软件职业技术学院,115.517138,38.873086
河北省保定市,保定职业技术学院,115.477147,38.865438
河北省保定市,保定电力职业技术学院,115.458005,38.857986
河北省保定市,冀中职业学院,115.007429,38.522158
河北省保定市,保定幼儿师范高等专科学校,115.930648,39.479258
河北省沧州市,渤海理工职业学院,117.32299,38.396943
河北省沧州市,沧州师范学院,116.789657,38.29307
河北省沧州市,河北工程技术高等专科学校,116.849401,38.316465
河北省沧州市,沧州职业技术学院,116.826248,38.288277
河北省沧州市,渤海石油职业学院,116.064677,38.725775
河北省沧州市,沧州医学高等专科学校,116.809229,38.294344
河北省沧州市,泊头职业学院,116.577088,38.081054
河北省承德市,河北旅游职业学院,117.933822,40.992518
河北省承德市,承德医学院,117.961894,41.03931
河北省承德市,河北民族师范学院,117.965439,40.901906
河北省承德市,承德石油高等专科学校,117.968481,40.90453
河北省承德市,承德护理职业学院,117.960202,40.95808
河北省邯郸市,河北工程大学,114.508404,36.624403
河北省邯郸市,邯郸学院,114.51601,36.58303
河北省邯郸市,邯郸职业技术学院,114.518649,36.590782
河北省衡水市,衡水学院,115.668887,37.750124
河北省衡水市,衡水职业技术学院,115.687794,37.705365
河北省廊坊市,北京北大方正软件职业技术学院,116.747548,39.621014
河北省廊坊市,廊坊师范学院,116.678958,39.532078
河北省廊坊市,华北科技学院,116.811218,39.961175
河北省廊坊市,北华航天工业学院,116.738807,39.534095
河北省廊坊市,防灾科技学院,116.807599,39.959585
河北省廊坊市,燕京理工学院,116.810315,40.005133
河北省廊坊市,河北石油职业技术学院,116.68768,39.527848
河北省廊坊市,廊坊职业技术学院,116.757407,39.600676
河北省廊坊市,廊坊东方职业技术学院,116.757365,39.60078
河北省廊坊市,廊坊燕京职业技术学院,116.997086,39.976416
河北省廊坊市,廊坊卫生职业学院,116.743267,39.614921
河北省秦皇岛市,燕山大学,119.544697,39.910159
河北省秦皇岛市,河北科技师范学院,119.554432,39.916039
河北省秦皇岛市,河北建材职业技术学院,119.566046,39.917769
河北省秦皇岛市,秦皇岛职业技术学院,119.487919,39.842709
河北省秦皇岛市,河北外国语职业学院,119.433586,39.806468
河北省石家庄市,河北中医学院,114.460021,38.014233
河北省石家庄市,河北公安警察职业学院,114.477851,38.006258
河北省石家庄市,石家庄经济学院,114.555047,38.025888
河北省石家庄市,河北科技大学,114.530017,37.982485
河北省石家庄市,河北医科大学,114.541916,38.051267
河北省石家庄市,河北师范大学,114.527955,38.002
河北省石家庄市,石家庄学院,114.606131,38.027203
河北省石家庄市,石家庄铁道大学,114.515388,38.088601
河北省石家庄市,河北体育学院,114.507269,38.129209
河北省石家庄市,河北经贸大学,114.501883,38.141371
河北省石家庄市,河北传媒学院,114.668188,37.912641
河北省石家庄市,河北工程技术学院,114.47301,37.989531
河北省石家庄市,河北美术学院,114.725491,38.350571
河北省石家庄市,河北外国语学院,114.462749,38.002363
河北省石家庄市,河北工业职业技术学院,114.468076,37.984973
河北省石家庄市,石家庄职业技术学院,114.414536,38.051494
河北省石家庄市,河北政法职业学院,114.468216,38.14367
河北省石家庄市,石家庄铁路职业技术学院,114.533007,38.094281
河北省石家庄市,石家庄工程职业学院,114.444219,38.176106
河北省石家庄市,石家庄城市经济职业学院,114.704896,38.051203
河北省石家庄市,河北省艺术职业学院,114.524615,38.043268
河北省石家庄市,石家庄财经职业学院,114.444407,38.174617
河北省石家庄市,河北交通职业技术学院,114.457346,38.018696
河北省石家庄市,河北化工医药职业技术学院,114.611311,37.995787
河北省石家庄市,石家庄信息工程职业学院,114.604496,38.041399
河北省石家庄市,石家庄邮电职业技术学院,114.538006,38.023749
河北省石家庄市,石家庄工商职业学院,114.478492,38.001154
河北省石家庄市,石家庄理工职业学院,114.361469,38.05994
河北省石家庄市,石家庄科技信息职业学院,114.465648,37.994998
河北省石家庄市,河北司法警官职业学院,114.453144,38.038998
河北省石家庄市,河北女子职业技术学院,114.455192,38.005526
河北省石家庄市,石家庄医学高等专科学校,114.417236,38.06222
河北省石家庄市,石家庄经济职业学院,114.559666,38.15241
河北省石家庄市,石家庄人民医学高等专科学校,114.462155,37.999185
河北省石家庄市,石家庄科技工程职业学院,114.573747,38.165794
河北省石家庄市,河北劳动关系职业学院,114.463262,37.994586
河北省石家庄市,石家庄科技职业学院,114.69913,38.041975
河北省石家庄市,石家庄幼儿师范高等专科学校,114.352762,38.054201
河北省石家庄市,河北轨道运输职业技术学院,114.481663,38.061737
河北省太原市,山西职业技术学院,112.59036,37.801699
河北省唐山市,河北联合大学,118.16934,39.630094
河北省唐山市,唐山师范学院,118.181119,39.679646
河北省唐山市,唐山学院,118.177317,39.664005
河北省唐山市,河北能源职业技术学院,118.133089,39.637742
河北省唐山市,唐山职业技术学院,118.139869,39.630004
河北省唐山市,唐山工业职业技术学院,118.214383,39.690675
河北省唐山市,唐山科技职业技术学院,118.24436,39.603748
河北省邢台市,邢台学院,114.511934,37.096848
河北省邢台市,邢台职业技术学院,114.466767,37.090875
河北省邢台市,邢台医学高等专科学校,114.468263,37.095106
河北省邢台市,河北机电职业技术学院,114.463647,37.101
河北省张家口市,河北建筑工程学院,114.904406,40.764219
河北省张家口市,河北北方学院,114.884933,40.773439
河北省张家口市,张家口学院,114.875186,40.848254
河北省张家口市,张家口职业技术学院,114.920667,40.741204
河北省张家口市,宣化科技职业学院,115.06009,40.626484
河南省安阳市,河南护理职业学院,114.388639,36.128186
河南省安阳市,安阳师范学院,114.376909,36.065339
河南省安阳市,安阳工学院,114.356211,36.071779
河南省安阳市,安阳职业技术学院,114.386801,36.040157
河南省安阳市,安阳幼儿师范高等专科学校,114.393017,35.943431
河南省鹤壁市,鹤壁职业技术学院,114.290412,35.718036
河南省鹤壁市,鹤壁汽车工程职业学院,114.318722,35.710168
河南省济源市,济源职业技术学院,112.607976,35.081807
河南省焦作市,河南理工大学,113.272211,35.194323
河南省焦作市,焦作大学,113.284164,35.21889
河南省焦作市,河南工业和信息化职业学院,113.292806,35.201475
河南省焦作市,焦作师范高等专科学校,113.277961,35.219141
河南省焦作市,焦作工贸职业学院,112.920444,35.090114
河南省开封市,河南大学,114.375799,34.817359
河南省开封市,开封大学,114.320167,34.80546
河南省开封市,黄河水利职业技术学院,114.325665,34.833027
河南省开封市,开封文化艺术职业学院,114.345813,34.828301
河南省洛阳市,河南科技大学,112.423898,34.613105
河南省洛阳市,洛阳师范学院,112.479106,34.661264
河南省洛阳市,洛阳理工学院,112.441969,34.612377
河南省洛阳市,河南林业职业学院,112.505501,34.693555
河南省洛阳市,河南推拿职业学院,112.432433,34.625701
河南省洛阳市,洛阳职业技术学院,112.398729,34.738092
河南省洛阳市,洛阳科技职业学院,112.298673,34.691328
河南省洛阳市,广东新安职业技术学院,112.298951,34.690415
河南省漯河市,漯河职业技术学院,114.015512,33.575157
河南省漯河市,漯河医学高等专科学校,114.102543,33.610943
河南省漯河市,漯河食品职业学院,113.99564,33.611477
河南省南阳市,南阳师范学院,112.496387,32.981917
河南省南阳市,南阳理工学院,112.556305,32.975724
河南省南阳市,河南工业职业技术学院,112.605081,33.043301
河南省南阳市,南阳医学高等专科学校,112.50936,32.981546
河南省南阳市,南阳职业学院,111.490956,33.3135
河南省南阳市,南阳农业职业学院,112.499043,32.970219
河南省平顶山市,平顶山学院,113.2172,33.75138
河南省平顶山市,河南城建学院,113.19343,33.779764
河南省平顶山市,平顶山工业职业技术学院,113.29517,33.716636
河南省平顶山市,河南质量工程职业学院,113.297247,33.719039
河南省濮阳市,濮阳职业技术学院,114.962274,35.776294
河南省三门峡市,三门峡职业技术学院,111.16796,34.795908
河南省商丘市,商丘师范学院,115.629719,34.439422
河南省商丘市,商丘工学院,115.692334,34.423411
河南省商丘市,商丘学院,115.727127,34.407657
河南省商丘市,商丘职业技术学院,115.662216,34.378889
河南省商丘市,商丘医学高等专科学校,115.624549,34.400799
河南省商丘市,永城职业学院,116.462637,33.91945
河南省新乡市,河南科技学院,113.942865,35.287363
河南省新乡市,新乡医学院,113.939694,35.290817
河南省新乡市,河南师范大学,113.919688,35.334203
河南省新乡市,新乡学院,113.948087,35.297579
河南省新乡市,河南机电高等专科学校,113.910344,35.323293
河南省新乡市,新乡职业技术学院,114.047798,35.285065
河南省新乡市,长垣烹饪职业技术学院,114.6716,35.189028
河南省信阳市,信阳师范学院,114.049682,32.139776
河南省信阳市,信阳农林学院,114.13076,32.163009
河南省信阳市,信阳职业技术学院,114.13767,32.166945
河南省信阳市,信阳涉外职业技术学院,114.888208,31.677057
河南省许昌市,许昌学院,113.875257,34.04855
河南省许昌市,许昌职业技术学院,113.890293,34.023009
河南省许昌市,许昌陶瓷职业学院,113.501813,34.179512
河南省许昌市,许昌电气职业学院,113.862848,34.073485
河南省郑州市,黄河交通学院,113.440589,35.094072
河南省郑州市,河南水利与环境职业学院,113.687557,34.806142
河南省郑州市,河南机电职业学院,113.723515,34.598375
河南省郑州市,华北水利水电大学,113.801412,34.787237
河南省郑州市,郑州大学,113.542962,34.822975
河南省郑州市,郑州轻工业学院,113.661022,34.803608
河南省郑州市,河南工业大学,113.557876,34.836472
河南省郑州市,中原工学院,113.694219,34.591177
河南省郑州市,河南农业大学,113.669781,34.79138
河南省郑州市,河南牧业经济学院,113.647803,34.869108
河南省郑州市,河南中医学院,113.708774,34.770619
河南省郑州市,河南财经政法大学,113.826659,34.787689
河南省郑州市,郑州航空工业管理学院,113.65076,34.722688
河南省郑州市,河南工程学院,113.698338,34.628678
河南省郑州市,河南警察学院,113.830567,34.79971
河南省郑州市,黄河科技学院,113.682188,34.695135
河南省郑州市,铁道警察学院,113.658424,34.794448
河南省郑州市,郑州科技学院,113.516369,34.714446
河南省郑州市,郑州工业应用技术学院,113.764309,34.418817
河南省郑州市,郑州师范学院,113.65415,34.869678
河南省郑州市,郑州财经学院,113.610883,34.867257
河南省郑州市,郑州成功财经学院,113.032148,34.764451
河南省郑州市,郑州升达经贸管理学院,113.697591,34.598947
河南省郑州市,河南职业技术学院,113.79875,34.803074
河南省郑州市,郑州铁路职业技术学院,113.659248,34.746457
河南省郑州市,中州大学,113.655977,34.868057
河南省郑州市,河南财政税务高等专科学校,113.868459,34.782813
河南省郑州市,郑州电力高等专科学校,113.907014,34.804326
河南省郑州市,河南司法警官职业学院,113.667057,34.812759
河南省郑州市,郑州澍青医学高等专科学校,113.54081,34.705003
河南省郑州市,河南检察职业学院,113.716514,34.610275
河南省郑州市,郑州信息科技职业学院,113.808786,34.80955
河南省郑州市,郑州电子信息职业技术学院,114.037405,34.708378
河南省郑州市,嵩山少林武术职业学院,113.013675,34.475304
河南省郑州市,郑州工业安全职业学院,113.692688,34.539267
河南省郑州市,河南经贸职业学院,113.805277,34.806809
河南省郑州市,河南交通职业技术学院,113.897531,34.793811
河南省郑州市,河南农业职业学院,114.02102,34.732122
河南省郑州市,郑州旅游职业学院,113.703657,34.730401
河南省郑州市,郑州职业技术学院,113.457804,34.771086
河南省郑州市,河南信息统计职业学院,113.693146,34.803926
河南省郑州市,河南工业贸易职业学院,113.692236,34.636824
河南省郑州市,郑州电力职业技术学院,113.999878,34.727887
河南省郑州市,河南建筑职业技术学院,113.530397,34.718586
河南省郑州市,郑州城市职业学院,113.34603,34.550373
河南省郑州市,郑州理工职业学院,113.715591,34.444862
河南省郑州市,郑州信息工程职业学院,113.46638,34.749682
河南省郑州市,河南化工职业学院,113.545887,34.77964
河南省郑州市,河南艺术职业学院,113.671127,34.812492
河南省郑州市,郑州商贸旅游职业学院,113.508699,34.768884
河南省郑州市,郑州幼儿师范高等专科学校,113.67768,34.767528
河南省郑州市,郑州黄河护理职业学院,113.53362,34.792121
河南省郑州市,河南医学高等专科学校,113.714019,34.616848
河南省郑州市,郑州财税金融职业学院,113.724042,34.713015
河南省周口市,周口师范学院,114.689634,33.640847
河南省周口市,周口职业技术学院,114.628443,33.650329
河南省周口市,周口科技职业学院,114.734257,33.636977
河南省驻马店市,黄淮学院,114.012996,33.016823
河南省驻马店市,驻马店职业技术学院,114.008074,33.008815
黑龙江省大庆市,东北石油大学,125.15579,46.59809
黑龙江省大庆市,黑龙江八一农垦大学,125.174953,46.593972
黑龙江省大庆市,大庆师范学院,124.868783,46.645898
黑龙江省大庆市,大庆职业学院,125.155608,46.68175
黑龙江省大庆市,大庆医学高等专科学校,125.056927,46.606461
黑龙江省哈尔滨市,黑龙江职业学院,126.609694,45.757256
黑龙江省哈尔滨市,黑龙江公安警官职业学院,126.545637,45.876184
黑龙江省哈尔滨市,黑龙江大学,126.63383,45.713995
黑龙江省哈尔滨市,哈尔滨工业大学,126.639026,45.753596
黑龙江省哈尔滨市,哈尔滨理工大学,126.621057,45.721892
黑龙江省哈尔滨市,哈尔滨工程大学,126.688844,45.781631
黑龙江省哈尔滨市,黑龙江科技大学,126.65887,45.825762
黑龙江省哈尔滨市,东北农业大学,126.73397,45.748446
黑龙江省哈尔滨市,东北林业大学,126.644728,45.72658
黑龙江省哈尔滨市,哈尔滨医科大学,126.626887,45.704422
黑龙江省哈尔滨市,黑龙江中医药大学,126.654798,45.732066
黑龙江省哈尔滨市,哈尔滨师范大学,126.566119,45.867041
黑龙江省哈尔滨市,哈尔滨学院,126.61323,45.71256
黑龙江省哈尔滨市,哈尔滨商业大学,126.570784,45.824525
黑龙江省哈尔滨市,哈尔滨体育学院,126.683881,45.766229
黑龙江省哈尔滨市,哈尔滨金融学院,126.742923,45.729046
黑龙江省哈尔滨市,黑龙江东方学院,126.625564,45.667853
黑龙江省哈尔滨市,哈尔滨信息工程学院,126.505415,45.882515
黑龙江省哈尔滨市,黑龙江工程学院,126.695691,45.791963
黑龙江省哈尔滨市,黑龙江外国语学院,126.557211,45.862278
黑龙江省哈尔滨市,黑龙江财经学院,126.497443,45.881624
黑龙江省哈尔滨市,哈尔滨石油学院,126.567014,45.853233
黑龙江省哈尔滨市,哈尔滨远东理工学院,126.534941,45.871923
黑龙江省哈尔滨市,哈尔滨剑桥学院,126.664913,45.661233
黑龙江省哈尔滨市,哈尔滨广厦学院,126.556807,45.879535
黑龙江省哈尔滨市,哈尔滨华德学院,126.54741,45.881267
黑龙江省哈尔滨市,黑龙江建筑职业技术学院,126.51031,45.880865
黑龙江省哈尔滨市,黑龙江艺术职业学院,126.626181,45.738244
黑龙江省哈尔滨市,黑龙江农业工程职业学院,126.559515,45.678818
黑龙江省哈尔滨市,黑龙江农垦职业学院,126.53544,45.881467
黑龙江省哈尔滨市,黑龙江司法警官职业学院,126.628914,45.653371
黑龙江省哈尔滨市,哈尔滨电力职业技术学院,126.704456,45.73981
黑龙江省哈尔滨市,哈尔滨铁道职业技术学院,126.633171,45.706801
黑龙江省哈尔滨市,哈尔滨职业技术学院,126.657405,45.672476
黑龙江省哈尔滨市,哈尔滨传媒职业学院,126.524428,45.584999
黑龙江省哈尔滨市,黑龙江生物科技职业学院,126.534821,45.872971
黑龙江省哈尔滨市,黑龙江信息技术职业学院,126.528157,45.877985
黑龙江省哈尔滨市,哈尔滨江南职业技术学院,126.806942,45.646649
黑龙江省哈尔滨市,黑龙江农垦科技职业学院,127.197905,45.756785
黑龙江省哈尔滨市,黑龙江旅游职业技术学院,126.627974,45.673685
黑龙江省哈尔滨市,黑龙江生态工程职业学院,126.507939,45.882132
黑龙江省哈尔滨市,黑龙江民族职业学院,126.661484,45.581397
黑龙江省哈尔滨市,哈尔滨应用职业技术学院,126.428854,45.65695
黑龙江省哈尔滨市,哈尔滨科学技术职业学院,126.96728,45.549204
黑龙江省哈尔滨市,黑龙江粮食职业学院,126.616763,45.736784
黑龙江省哈尔滨市,黑龙江护理高等专科学校,126.621659,45.694281
黑龙江省哈尔滨市,哈尔滨工程技术职业学院,126.661248,45.636743
黑龙江省哈尔滨市,哈尔滨幼儿师范高等专科学校,126.630151,45.735784
黑龙江省鹤岗市,鹤岗师范高等专科学校,130.510269,47.405354
黑龙江省黑河市,黑河学院,127.550601,50.233596
黑龙江省鸡西市,黑龙江工业学院,130.968434,45.288982
黑龙江省佳木斯市,佳木斯大学,130.368449,46.791996
黑龙江省佳木斯市,黑龙江农业职业技术学院,130.406055,46.807091
黑龙江省佳木斯市,黑龙江三江美术职业学院,129.971696,46.698854
黑龙江省佳木斯市,佳木斯职业学院,130.332321,46.800948
黑龙江省牡丹江市,牡丹江医学院,129.586187,44.609194
黑龙江省牡丹江市,牡丹江师范学院,129.570187,44.59216
黑龙江省牡丹江市,牡丹江大学,129.577411,44.59917
黑龙江省牡丹江市,黑龙江林业职业技术学院,129.57372,44.595537
黑龙江省牡丹江市,黑龙江农业经济职业学院,129.520329,44.42956
黑龙江省牡丹江市,黑龙江商业职业学院,129.595019,44.597186
黑龙江省牡丹江市,黑龙江幼儿师范高等专科学校,129.597364,44.608296
黑龙江省七台河市,七台河职业学院,131.045345,45.7839
黑龙江省齐齐哈尔市,齐齐哈尔大学,123.936391,47.357023
黑龙江省齐齐哈尔市,齐齐哈尔医学院,123.961415,47.382912
黑龙江省齐齐哈尔市,齐齐哈尔工程学院,123.971668,47.309137
黑龙江省齐齐哈尔市,齐齐哈尔高等师范专科学校,123.981116,47.321624
黑龙江省齐齐哈尔市,黑龙江交通职业技术学院,123.986708,47.348739
黑龙江省齐齐哈尔市,齐齐哈尔理工职业学院,123.61284,47.223069
黑龙江省双鸭山市,黑龙江煤炭职业技术学院,131.116027,46.603712
黑龙江省绥化市,绥化学院,126.983961,46.630398
黑龙江省伊春市,伊春职业学院,128.879511,47.724876
湖北省鄂州市,鄂州职业大学,114.902486,30.386542
湖北省恩施土家族苗族自治州,湖北民族学院,109.509205,30.300185
湖北省恩施土家族苗族自治州,恩施职业技术学院,109.502276,30.298938
湖北省湖北省直辖县级行政单位,仙桃职业学院,113.433759,30.34326
湖北省湖北省直辖县级行政单位,江汉艺术职业学院,112.911595,30.427415
湖北省湖北省直辖县级行政单位,天门职业学院,113.18944,30.673746
湖北省黄冈市,黄冈师范学院,114.884177,30.457834
湖北省黄冈市,黄冈职业技术学院,115.003058,30.438578
湖北省黄冈市,鄂东职业技术学院,114.932983,30.456099
湖北省黄冈市,黄冈科技职业学院,114.899816,30.457398
湖北省黄石市,湖北理工学院（黄石理工学院）,115.032438,30.214695
湖北省黄石市,湖北工程职业学院,115.030993,30.190631
湖北省黄石市,湖北师范学院,115.07037,30.236968
湖北省荆门市,荆楚理工学院,112.202381,31.049667
湖北省荆州市,长江大学,112.221968,30.338725
湖北省荆州市,荆州理工职业学院,112.259816,30.334346
湖北省荆州市,荆州职业技术学院,112.20798,30.338297
湖北省荆州市,湖北中医药高等专科学校,112.177625,30.341235
湖北省十堰市,湖北医药学院（原郧阳医学院）,110.78948,32.629432
湖北省十堰市,湖北汽车工业学院,110.74677,32.656688
湖北省十堰市,郧阳师范高等专科学校,110.795024,32.622605
湖北省十堰市,湖北工业职业技术学院,110.806945,32.628002
湖北省随州市,随州职业技术学院,113.369793,31.675605
湖北省武汉市,中国地质大学（武汉）,114.409031,30.526561
湖北省武汉市,汉口学院,114.323339,30.424955
湖北省武汉市,文华学院,114.444249,30.500932
湖北省武汉市,湖北国土资源职业学院,114.057295,30.324963
湖北省武汉市,武汉大学,114.37139,30.544742
湖北省武汉市,华中科技大学,114.420319,30.519064
湖北省武汉市,武汉科技大学,114.37746,30.628216
湖北省武汉市,武汉工程大学,114.397714,30.508027
湖北省武汉市,武汉纺织大学,114.404835,30.491581
湖北省武汉市,武汉轻工大学,114.253232,30.643294
湖北省武汉市,武汉理工大学,114.358518,30.525667
湖北省武汉市,湖北工业大学,114.315352,30.485528
湖北省武汉市,华中农业大学,114.364494,30.480121
湖北省武汉市,湖北中医药大学,114.275456,30.454542
湖北省武汉市,华中师范大学,114.369487,30.522385
湖北省武汉市,湖北大学,114.3386,30.584771
湖北省武汉市,中南财经政法大学,114.391793,30.478705
湖北省武汉市,武汉体育学院,114.384322,30.526087
湖北省武汉市,湖北美术学院,114.428698,30.401588
湖北省武汉市,中南民族大学,114.402072,30.493192
